Resolution,Site,Year_Month,Total_surface_dic_masked,MeanTemp,MeanTemp_whole_mask_no_weighted
1,17,2006_01,284636132742.8325,15.081004527489426,18.923181152343773
1,5,2006_02,95652368755.72244,6.4191883885189895,4.636834716796898
1,16,2006_02,69019154925.89331,18.587289976291345,15.713067626953148
1,17,2006_02,310809529172.1778,14.48834681870619,18.484429931640648
1,5,2006_03,98253326637.58902,6.287728082100784,4.565057373046898
1,16,2006_03,63295717676.50833,18.351959442935595,15.450463867187523
1,17,2006_03,273896828396.31558,14.612896685059525,18.507409667968773
1,5,2006_04,97155803915.91939,6.152942626002243,4.785394287109398
1,16,2006_04,77262759358.1393,16.218438509377165,14.744500732421898
1,17,2006_04,220546433360.7169,15.819572606329189,19.003442382812523
1,5,2006_05,83280498565.77016,6.88392562339186,5.416345214843773
1,16,2006_05,94375306078.1817,14.534139918233336,13.908868408203148
1,17,2006_05,167249159779.96445,17.592883687757762,19.916314697265648
1,5,2006_06,63500758632.80608,8.279278333056368,6.436547851562523
1,16,2006_06,116750028603.50125,13.414679097400779,13.105828857421898
1,17,2006_06,131917519895.56575,19.565519779631643,21.358483886718773
1,5,2006_07,46912901466.129,10.512645599663642,7.693078613281273
1,16,2006_07,145272788924.74078,12.58996415673738,12.493829345703148
1,17,2006_07,85750513579.92322,23.099810733160382,22.779595947265648
1,5,2006_08,36209036366.1169,11.851654976234272,8.434594726562523
1,16,2006_08,160845151108.90118,12.252566325054204,12.128411865234398
1,17,2006_08,62811171038.95924,25.169416769705776,23.802789306640648
1,5,2006_09,33100544635.782715,11.061354586178481,7.936822509765648
1,16,2006_09,156946143592.7066,12.367533930788738,12.068780517578148
1,17,2006_09,63711042384.19386,24.531667412462866,23.713494873046898
1,5,2006_10,36648184923.629326,9.082697192789567,6.931207275390648
1,16,2006_10,139502044045.4633,12.746567191865324,12.300073242187523
1,17,2006_10,76939814630.73212,21.911511047855527,22.554071044921898
1,5,2006_11,55103347523.284836,7.025955069997622,5.988061523437523
1,16,2006_11,116249853459.27545,13.688135772536498,12.957696533203148
1,17,2006_11,92955046810.50412,19.567334269120806,21.293664550781273
1,5,2006_12,72143193976.54372,6.484987220040466,5.303308105468773
1,16,2006_12,90317487736.60759,15.156682983329574,14.083398437500023
1,17,2006_12,111115893118.56285,17.518849896492554,20.002374267578148
1,5,2007_01,78926231971.23251,6.115052699387945,4.912866210937523
1,16,2007_01,68765612131.26706,17.360394245442023,15.127526855468773
1,17,2007_01,139882569430.96213,15.780890757821453,18.985681152343773
1,5,2007_02,81700378620.0052,5.88361093190025,4.692620849609398
1,16,2007_02,54630245673.16098,18.4930731253329,15.614801025390648
1,17,2007_02,179664708570.34244,14.724391498224918,18.553704833984398
1,5,2007_03,82557665946.62735,5.764763120247778,4.637872314453148
1,16,2007_03,48361010571.58669,18.437387067363773,15.360284423828148
1,17,2007_03,184979708066.1592,14.81148720669347,18.572991943359398
1,5,2007_04,75365912972.853,5.782969209482303,4.805566406250023
1,16,2007_04,50934343369.06191,17.075417270918877,14.686914062500023
1,17,2007_04,168148611842.46088,15.21154271102563,18.990197753906273
1,5,2007_05,63152648775.49116,6.3828662210233915,5.320611572265648
1,16,2007_05,57315998020.80008,15.727379744775533,13.832757568359398
1,17,2007_05,132539879484.53674,16.63633606622659,19.935815429687523
1,5,2007_06,46612236510.5816,8.443546604346125,6.343682861328148
1,16,2007_06,70352315068.64696,14.201214834368727,13.058160400390648
1,17,2007_06,97209359162.30077,19.285083998751077,21.342126464843773
1,5,2007_07,34031588717.432735,10.661172604699914,7.688012695312523
1,16,2007_07,90130349946.26903,13.093009544820688,12.447686767578148
1,17,2007_07,62264989251.65119,23.03385278660153,22.759301757812523
1,5,2007_08,29301665128.69648,10.788963215058004,8.364801025390648
1,16,2007_08,106235721264.12627,12.564963551664732,12.060174560546898
1,17,2007_08,44681718813.184586,25.587385419366342,23.658502197265648
1,5,2007_09,30892978437.899178,9.108185237785165,7.979425048828148
1,16,2007_09,107164202899.08861,12.600422993798702,11.965478515625023
1,17,2007_09,43735787535.598076,25.32582421295615,23.534143066406273
1,5,2007_10,33510688545.069355,7.488545344017268,6.900415039062523
1,16,2007_10,99271652807.33127,12.848086076542074,12.228997802734398
1,17,2007_10,47733700266.63551,24.01595386844656,22.319512939453148
1,5,2007_11,40919619335.841446,6.263064511924256,5.966577148437523
1,16,2007_11,78395500840.9833,14.825998413025957,12.877099609375023
1,17,2007_11,61881709499.60637,20.9696772951242,20.911309814453148
1,5,2007_12,51296197094.6474,5.68947929805455,5.282556152343773
1,16,2007_12,58884902633.357925,16.94236001464776,13.839440917968773
1,17,2007_12,78417470577.68083,18.32790851750576,19.665216064453148
0.1,6,2004_01,13669544012078.963,-1.4716224209473125,5.772637939453148
0.1,8,2004_01,0.0,-273.15,21.819177246093773
0.1,18,2004_01,0.0,-273.15,11.450646972656273
0.1,6,2004_02,16996631320853.797,-1.4509391710309956,6.189935302734398
0.1,8,2004_02,0.0,-273.15,21.762078857421898
0.1,18,2004_02,0.0,-273.15,11.019281005859398
0.1,6,2004_03,9103138681186.652,-1.742748764173541,5.760705566406273
0.1,8,2004_03,0.0,-273.15,21.813409423828148
0.1,18,2004_03,0.0,-273.15,10.943536376953148
0.1,6,2004_04,6612542764716.632,-1.8199722069670656,4.964715576171898
0.1,8,2004_04,0.0,-273.15,22.112573242187523
0.1,18,2004_04,0.0,-273.15,11.331658935546898
0.1,6,2004_05,4695182795685.476,-1.8121968152343584,4.212060546875023
0.1,8,2004_05,0.0,-273.15,22.399102783203148
0.1,18,2004_05,0.0,-273.15,12.148706054687523
0.1,6,2004_06,3277587331316.8135,-1.752074848366533,3.6249328613281477
0.1,8,2004_06,7590504.198050611,29.206073583587283,22.765405273437523
0.1,18,2004_06,7559208.458845349,20.19496573287705,13.696862792968773
0.1,6,2004_07,2417736017605.8896,-1.730834857563707,3.2260070800781477
0.1,8,2004_07,10224682870908.715,28.985192411326864,23.302117919921898
0.1,18,2004_07,14878994138970.07,21.769938972963075,15.303613281250023
0.1,6,2004_08,1783650255387.9612,-1.6959616700845572,3.0067382812500227
0.1,8,2004_08,11370706109483.379,28.592201844143005,23.576837158203148
0.1,18,2004_08,21549529518282.117,23.56234663655789,16.254998779296898
0.1,6,2004_09,1399393880864.9856,-1.7384114942421434,2.9313293457031477
0.1,8,2004_09,7801603827191.185,29.077550257120947,23.517510986328148
0.1,18,2004_09,13516195800505.97,23.24742369506629,15.556787109375023
0.1,6,2004_10,1201637361760.429,-1.7453515267437751,3.0549255371093977
0.1,8,2004_10,6714216783082.54,28.667014195410218,23.096826171875023
0.1,18,2004_10,9375239072249.328,21.7789728683602,14.443353271484398
0.1,6,2004_11,1070554136540.94,-1.72799628631293,3.5747009277343977
0.1,8,2004_11,6377573932677.921,28.106925433212325,22.586297607421898
0.1,18,2004_11,5564837971193.398,19.547661214671223,13.223382568359398
0.1,6,2004_12,893447823342.8208,-0.4223172164896596,4.627191162109398
0.1,8,2004_12,5050434401273.934,27.22202851925192,22.174920654296898
0.1,18,2004_12,3516556911650.6704,17.506004274723466,12.215325927734398
0.1,6,2005_01,645052299249.3511,1.0031545149586236,5.829461669921898
0.1,8,2005_01,4210837013289.077,26.38642978955886,21.877648925781273
0.1,18,2005_01,1868781899058.416,15.996878503298888,11.469201660156273
0.1,6,2005_02,512547259119.6815,0.5464753811542664,6.273767089843773
0.1,8,2005_02,3710755128921.109,26.64991388210609,21.805871582031273
0.1,18,2005_02,1209517065895.1711,15.029689894705825,11.078454589843773
0.1,6,2005_03,509903436562.0237,-1.1915412474481855,5.777917480468773
0.1,8,2005_03,3385645458052.8896,27.081027412555443,21.952355957031273
0.1,18,2005_03,1012824984869.4037,15.373795130767974,11.046380615234398
0.1,6,2005_04,581149451306.1956,-1.6974769243423111,4.989068603515648
0.1,8,2005_04,3130951231914.0024,28.357032530330457,22.089410400390648
0.1,18,2005_04,895127313844.8937,16.451818483539967,11.460137939453148
0.1,6,2005_05,578992374735.923,-1.720400885208278,4.258508300781273
0.1,8,2005_05,2875725386983.4126,29.44060816363492,22.487817382812523
0.1,18,2005_05,798325864903.0021,18.491753939996954,12.355523681640648
0.1,6,2005_06,557639290636.2568,-1.7624976873635205,3.6847167968750227
0.1,8,2005_06,2549116748134.4214,29.19772130679661,22.849114990234398
0.1,18,2005_06,725122792745.6108,21.257435410958408,13.864251708984398
0.1,6,2005_07,529573589119.81323,-1.7795630438932335,3.2495361328125227
0.1,8,2005_07,2346951960508.7017,28.978572016470594,23.332238769531273
0.1,18,2005_07,649565861743.1675,22.754704813671253,15.467065429687523
0.1,6,2005_08,494242287130.77106,-1.7779738962481133,2.9988647460937727
0.1,8,2005_08,2091303883945.2366,28.642335351264478,23.657342529296898
0.1,18,2005_08,596045863342.9828,23.596650616872637,16.221582031250023
0.1,6,2005_09,459776528519.859,-1.7979166488496503,2.9372497558593977
0.1,8,2005_09,1943869689950.0715,28.52410397742949,23.485711669921898
0.1,18,2005_09,574083642744.3793,23.166310291708612,15.621728515625023
0.1,6,2005_10,431850244960.6379,-1.7919479027988245,3.0859313964843977
0.1,8,2005_10,1815348269510.3843,28.34310306268054,22.995568847656273
0.1,18,2005_10,571579071168.6458,22.15943979923702,14.370202636718773
0.1,6,2005_11,390147237412.1714,-1.7755860524937361,3.6064086914062727
0.1,8,2005_11,1696837498436.1653,27.84115543467402,22.435235595703148
0.1,18,2005_11,582632968852.6006,20.163150191459863,13.160974121093773
0.1,6,2005_12,313811005410.0385,-0.6827384737622992,4.729760742187523
0.1,8,2005_12,1590731159578.3672,26.991593198095813,21.957788085937523
0.1,18,2005_12,592554884220.1145,17.50025337853623,12.201257324218773
0.1,6,2006_01,188086520391.81516,1.2744634696616117,5.988519287109398
0.1,8,2006_01,1471377298451.8647,26.599581457834972,21.612298583984398
0.1,18,2006_01,574351054199.522,16.266552274997082,11.523767089843773
0.1,6,2006_02,155282721297.54437,0.5349612355298632,6.345605468750023
0.1,8,2006_02,1355744462985.4048,26.703676097883147,21.588128662109398
0.1,18,2006_02,575353486291.3788,15.797141550391075,11.101403808593773
0.1,6,2006_03,145851717324.9718,-0.8232994960600877,5.866571044921898
0.1,8,2006_03,1282964788427.38,27.281412362635365,21.729180908203148
0.1,18,2006_03,535018182686.6295,16.012797755595614,10.967919921875023
0.1,6,2006_04,160933333204.64948,-1.579584314254987,5.050225830078148
0.1,8,2006_04,1204997744970.2122,28.139021273206595,21.939569091796898
0.1,18,2006_04,476647345400.00256,17.478194001983752,11.414575195312523
0.1,6,2006_05,175074258152.43494,-1.6972783793844428,4.293115234375023
0.1,8,2006_05,1122847899496.3926,28.48648197764976,22.245263671875023
0.1,18,2006_05,438273712570.1535,19.318450066908042,12.429895019531273
0.1,6,2006_06,186365084100.0916,-1.7806877700255086,3.6778503417968977
0.1,8,2006_06,1010330187678.7214,28.410621334270786,22.727410888671898
0.1,18,2006_06,390863283068.72327,21.348172446994568,13.853936767578148
0.1,6,2006_07,193207237293.72116,-1.7746218145824173,3.2658020019531477
0.1,8,2006_07,901875203677.0559,28.05815310788728,23.178216552734398
0.1,18,2006_07,340091949222.0417,23.415825792687485,15.496942138671898
0.1,6,2006_08,193899441672.06107,-1.795062678409579,3.0184875488281477
0.1,8,2006_08,803595880222.1423,27.924694606991125,23.586480712890648
0.1,18,2006_08,300570451607.60364,24.143367309519874,16.356469726562523
0.1,6,2006_09,194595277056.41537,-1.8088245505150553,2.9390197753906477
0.1,8,2006_09,743536135342.1343,27.92743262500892,23.529412841796898
0.1,18,2006_09,282213695055.5977,24.0180517011205,15.791284179687523
0.1,6,2006_10,183088808415.24963,-1.8511314801571075,3.0407043457031477
0.1,8,2006_10,697266478998.7642,27.484256252310672,23.064508056640648
0.1,18,2006_10,273705785144.7586,23.03537080868847,14.617150878906273
0.1,6,2006_11,167614160273.06677,-1.8062814087889478,3.4960571289062727
0.1,8,2006_11,672100660143.3192,27.364004498033296,22.662042236328148
0.1,18,2006_11,276902794099.1154,21.278988890188145,13.323297119140648
0.1,6,2006_12,131782213809.413,-1.3215146605985524,4.578454589843773
0.1,8,2006_12,641637560437.3911,26.950289000746523,22.223016357421898
0.1,18,2006_12,300232063786.817,19.039532073233033,12.237634277343773
0.1,6,2007_01,95108061863.17206,-0.5395160514563031,5.731042480468773
0.1,8,2007_01,595392062035.6936,26.184702352390275,21.822290039062523
0.1,18,2007_01,318847702768.1296,17.50746972364925,11.537561035156273
0.1,6,2007_02,69218675938.2848,-0.5158439501645944,6.177880859375023
0.1,8,2007_02,561781652124.3441,26.133519266999997,21.782556152343773
0.1,18,2007_02,316499939696.0979,16.97186131023426,11.124597167968773
0.1,6,2007_03,62150414515.67362,-1.3527128672998288,5.759240722656273
0.1,8,2007_03,531738654719.42035,26.673192327360027,21.808190917968773
0.1,18,2007_03,307254864801.6543,16.952834378494742,11.041955566406273
0.1,6,2007_04,69193743001.69296,-1.6862665685925435,4.995690917968773
0.1,8,2007_04,506924827029.98956,27.33492917304011,21.982324218750023
0.1,18,2007_04,290921662840.2917,17.770667459455467,11.377099609375023
0.1,6,2007_05,78771813519.33842,-1.7225688300728734,4.264520263671898
0.1,8,2007_05,462248097417.40045,27.78104592558708,22.279351806640648
0.1,18,2007_05,255492608104.6393,19.42960164012584,12.231713867187523
0.1,6,2007_06,84921804225.37828,-1.765828468102825,3.6958251953125227
0.1,8,2007_06,413808442291.0447,28.042652840010646,22.720697021484398
0.1,18,2007_06,221846039272.6127,21.480485501871158,13.647363281250023
0.1,6,2007_07,95401281247.36067,-1.783225351957185,3.3168884277343977
0.1,8,2007_07,373065670148.0833,27.80332432496175,23.152734375000023
0.1,18,2007_07,191138356664.30734,22.938222934273426,15.227166748046898
0.1,6,2007_08,96663160570.66449,-1.8878982508339277,3.0714660644531477
0.1,8,2007_08,335887458100.32587,27.597485691078305,23.466210937500023
0.1,18,2007_08,169837313324.91916,23.89836703645119,15.914270019531273
0.1,6,2007_09,97589507408.1164,-1.8133743627623176,2.9769531250000227
0.1,8,2007_09,306151390914.77795,27.553658159736074,23.374749755859398
0.1,18,2007_09,163410352235.9004,23.635354283661513,15.426812744140648
0.1,6,2007_10,94745635209.50873,-1.8161330584281927,3.0801635742187727
0.1,8,2007_10,287024583784.45355,27.12581933935195,22.806787109375023
0.1,18,2007_10,161414849490.97882,22.708128094758877,14.325769042968773
0.1,6,2007_11,85884748023.25447,-1.7234059120830807,3.5616699218750227
0.1,8,2007_11,272041441650.78577,26.490466313393313,22.239953613281273
0.1,18,2007_11,176123366858.35367,20.515589375563763,13.135919189453148
0.1,6,2007_12,72419224548.27791,-1.4264947048793601,4.465844726562523
0.1,8,2007_12,261440556725.24255,25.757316624528755,21.778131103515648
0.1,18,2007_12,190387715003.43317,18.55874928781344,12.086816406250023
0.25,6,2004_1,13776977104161.842,-1.5531316879445853,5.717156982421898
0.25,8,2004_1,0.0,-273.15,21.835992431640648
0.25,18,2004_1,0.0,-273.15,11.544885253906273
0.25,6,2004_2,17129609074803.693,-1.586125841101648,6.141534423828148
0.25,8,2004_2,0.0,-273.15,21.789575195312523
0.25,18,2004_2,0.0,-273.15,11.151666259765648
0.25,6,2004_3,8789069612421.215,-1.7961917776817131,5.690454101562523
0.25,8,2004_3,0.0,-273.15,21.842858886718773
0.25,18,2004_3,0.0,-273.15,11.079797363281273
0.25,6,2004_4,5754927145487.811,-1.841625007745563,4.892724609375023
0.25,8,2004_4,0.0,-273.15,22.140618896484398
0.25,18,2004_4,0.0,-273.15,11.428674316406273
0.25,6,2004_5,3847261070920.7104,-1.8482310683298238,4.149835205078148
0.25,8,2004_5,0.0,-273.15,22.424096679687523
0.25,18,2004_5,0.0,-273.15,12.216821289062523
0.25,6,2004_6,2444020950997.3687,-1.8339325536319961,3.5782714843750227
0.25,8,2004_6,71133084.63393733,29.281341515919223,22.786309814453148
0.25,18,2004_6,62389590.20262348,21.255091010425076,13.741235351562523
0.25,6,2004_7,1808418593847.5251,-1.8330723959157353,3.2025695800781477
0.25,8,2004_7,9724805568484.906,29.046746622850492,23.323297119140648
0.25,18,2004_7,13796490802207.164,22.03181693614988,15.263604736328148
0.25,6,2004_8,1391914985849.7278,-1.820653785851846,3.0112854003906477
0.25,8,2004_8,10431397078431.605,28.673729200913613,23.600854492187523
0.25,18,2004_8,19315376217021.496,23.53095477821506,16.231591796875023
0.25,6,2004_9,1157228630220.6714,-1.8231939547481488,2.9536987304687727
0.25,8,2004_9,7246723378205.605,29.15298319942002,23.526208496093773
0.25,18,2004_9,11501178706974.125,23.09044622489364,15.545800781250023
0.25,6,2004_10,994369528172.5667,-1.8180104264503711,3.0815063476562727
0.25,8,2004_10,6873450765628.497,28.748055099780288,23.087091064453148
0.25,18,2004_10,7713896381822.602,21.766311632192696,14.426751708984398
0.25,6,2004_11,869417012777.7125,-1.7932212384016566,3.5971618652343977
0.25,8,2004_11,6244235479687.154,28.163944620098903,22.578820800781273
0.25,18,2004_11,4925822724883.559,19.547001663571564,13.210900878906273
0.25,6,2004_12,766826432375.2532,-1.2541905629125267,4.611871337890648
0.25,8,2004_12,4949853218666.38,27.08784095623662,22.181909179687523
0.25,18,2004_12,3049411567040.792,17.651145432518092,12.241601562500023
0.25,6,2005_1,553663389505.9989,-0.18891750204022628,5.761529541015648
0.25,8,2005_1,3938946916235.367,26.082805876570546,21.891625976562523
0.25,18,2005_1,1407942400904.0808,16.275747268072735,11.560601806640648
0.25,6,2005_2,437537519626.0404,-0.2433238707527039,6.211968994140648
0.25,8,2005_2,3318847864208.8433,26.273411030373722,21.826501464843773
0.25,18,2005_2,811186929348.3602,15.450592383270191,11.174676513671898
0.25,6,2005_3,416449190402.38605,-1.503747120383082,5.701959228515648
0.25,8,2005_3,2892042741663.049,26.650701463405085,21.979913330078148
0.25,18,2005_3,654751741045.9419,15.717536603912947,11.158959960937523
0.25,6,2005_4,482003292564.2472,-1.83226370907812,4.899926757812523
0.25,8,2005_4,2514337293601.419,27.925868198437968,22.115991210937523
0.25,18,2005_4,576908388733.2673,16.835991577922186,11.562921142578148
0.25,6,2005_5,506488920201.1057,-1.8374389574098586,4.178521728515648
0.25,8,2005_5,2172999288449.2107,29.12338232131765,22.510217285156273
0.25,18,2005_5,540752218992.9141,18.676407869221464,12.421563720703148
0.25,6,2005_6,481516125251.2146,-1.8419416173216518,3.6296020507812727
0.25,8,2005_6,1994219066607.1147,28.924116677580116,22.870538330078148
0.25,18,2005_6,509097832801.11237,21.014577754012407,13.905419921875023
0.25,6,2005_7,444471053944.43713,-1.8382883917759045,3.2291503906250227
0.25,8,2005_7,1906164799290.6626,28.873429081565746,23.346948242187523
0.25,18,2005_7,479697731977.76013,22.296940599479854,15.473504638671898
0.25,6,2005_8,403945031487.0322,-1.8415947027268658,3.0067382812500227
0.25,8,2005_8,1790951516300.5002,28.700482515947783,23.678002929687523
0.25,18,2005_8,451193113972.68994,23.193532479989074,16.219445800781273
0.25,6,2005_9,368583403749.2556,-1.8407037297797615,2.9658752441406477
0.25,8,2005_9,1702994398270.0215,28.471821914202224,23.502832031250023
0.25,18,2005_9,441307147208.92,22.627039825157055,15.624322509765648
0.25,6,2005_10,343461821705.88477,-1.837612105529388,3.1117797851562727
0.25,8,2005_10,1638963938716.4006,27.928582865917576,23.001702880859398
0.25,18,2005_10,415081212760.5605,21.72362099889301,14.395593261718773
0.25,6,2005_11,318950504359.2866,-1.8055833287270389,3.6258483886718977
0.25,8,2005_11,1550197196445.3435,27.1313495864199,22.441461181640648
0.25,18,2005_11,394146310724.86017,19.69271051808431,13.219232177734398
0.25,6,2005_12,264277881736.0582,-1.1324003178956445,4.706994628906273
0.25,8,2005_12,1430627645767.0151,25.95259687720204,21.970239257812523
0.25,18,2005_12,375481652142.3839,17.3829578242283,12.268945312500023
0.25,6,2006_1,163431187687.8423,0.3130648284256381,5.932000732421898
0.25,8,2006_1,1286778592984.2144,25.54137353331754,21.639093017578148
0.25,18,2006_1,389019051505.94867,16.122324662795904,11.612329101562523
0.25,6,2006_2,133046780465.32391,-0.04898737566878708,6.301446533203148
0.25,8,2006_2,1160202196657.0522,25.786272459702218,21.626672363281273
0.25,18,2006_2,411106474529.2941,15.588031862884407,11.225061035156273
0.25,6,2006_3,128079851692.58456,-1.097109790271361,5.795281982421898
0.25,8,2006_3,1082980194627.41,26.496607175040424,21.764825439453148
0.25,18,2006_3,383189644039.51556,15.837345483047386,11.125726318359398
0.25,6,2006_4,156577129843.47675,-1.6997228421298018,4.967340087890648
0.25,8,2006_4,1001004732295.6155,27.529370085273968,21.973718261718773
0.25,18,2006_4,323926783370.69244,17.458323870572258,11.532891845703148
0.25,6,2006_5,176606811542.34424,-1.7993889400161152,4.212030029296898
0.25,8,2006_5,932142625421.9124,28.144754284155795,22.279504394531273
0.25,18,2006_5,307974954055.6577,19.098326454486198,12.495629882812523
0.25,6,2006_6,188404883650.41266,-1.8316647543424551,3.6162963867187727
0.25,8,2006_6,858784002633.8134,28.251582317474572,22.751214599609398
0.25,18,2006_6,282046759398.0281,21.16371222123024,13.892785644531273
0.25,6,2006_7,190762130143.42307,-1.8339528752127308,3.2319580078125227
0.25,8,2006_7,790098898939.4448,28.15679143833222,23.209252929687523
0.25,18,2006_7,269188762677.62067,22.66003504276773,15.485070800781273
0.25,6,2006_8,185646370294.31934,-1.8334926931105429,3.0122924804687727
0.25,8,2006_8,729134660957.9109,28.142614772511592,23.611383056640648
0.25,18,2006_8,260977896625.24368,23.24820160194929,16.359613037109398
0.25,6,2006_9,180540928582.6025,-1.8209294187123533,2.9497924804687727
0.25,8,2006_9,687668727695.4702,28.05455610933825,23.544824218750023
0.25,18,2006_9,248711724883.46506,23.13162915466222,15.813623046875023
0.25,6,2006_10,171167642549.0142,-1.8354287802932845,3.0545288085937727
0.25,8,2006_10,655838612772.2606,27.31940146388439,23.066674804687523
0.25,18,2006_10,228218013481.35846,22.165389271647484,14.638604736328148
0.25,6,2006_11,161245261743.89566,-1.7798522277984716,3.4996887207031477
0.25,8,2006_11,634249998103.2878,26.893254374041533,22.663018798828148
0.25,18,2006_11,206129923458.67636,20.805880358212562,13.331750488281273
0.25,6,2006_12,133156197082.51045,-1.4477940736121582,4.540490722656273
0.25,8,2006_12,605876964458.8055,26.185367099362395,22.235040283203148
0.25,18,2006_12,207317664723.1697,18.244947353876626,12.299432373046898
0.25,6,2007_1,99378103912.96767,-0.6687627267558582,5.669213867187523
0.25,8,2007_1,566812152571.9081,25.23439397158876,21.852563476562523
0.25,18,2007_1,211682295864.36108,16.777753610822458,11.662164306640648
0.25,6,2007_2,69641842900.7753,-0.5046313697280311,6.123620605468773
0.25,8,2007_2,538865578875.7147,25.141413232335537,21.820336914062523
0.25,18,2007_2,214943262848.45377,16.307629558268843,11.303033447265648
0.25,6,2007_3,65509147655.86157,-1.2217666085747396,5.691857910156273
0.25,8,2007_3,506928009275.27594,25.78571726867,21.847619628906273
0.25,18,2007_3,206206601271.84445,16.352830120091426,11.229913330078148
0.25,6,2007_4,73430855173.37039,-1.659641657376369,4.905816650390648
0.25,8,2007_4,479245095763.59705,26.56603863574884,22.021142578125023
0.25,18,2007_4,209047393899.16922,17.100353695437605,11.548150634765648
0.25,6,2007_5,86282738955.9634,-1.7995065292061554,4.180535888671898
0.25,8,2007_5,435040231806.8624,27.247005317919047,22.320703125000023
0.25,18,2007_5,198226132141.04987,18.599363231007658,12.375634765625023
0.25,6,2007_6,95789591166.65274,-1.831081537271757,3.6280151367187727
0.25,8,2007_6,389965644079.6888,27.793718545037336,22.751306152343773
0.25,18,2007_6,184205235463.98734,20.52116995370227,13.747430419921898
0.25,6,2007_7,103695537261.42523,-1.8301601444580342,3.2760864257812727
0.25,8,2007_7,355193876839.53815,27.851056742625417,23.180688476562523
0.25,18,2007_7,179703781796.77783,21.565512225451528,15.245324707031273
0.25,6,2007_8,108147740021.14146,-1.8303427993375863,3.0611206054687727
0.25,8,2007_8,324445890550.9875,27.840744680491525,23.497033691406273
0.25,18,2007_8,174267435599.18588,22.34713296144122,15.917962646484398
0.25,6,2007_9,110858507353.24756,-1.825446252995789,2.9891906738281477
0.25,8,2007_9,298846571761.6122,27.784321800995997,23.394738769531273
0.25,18,2007_9,167811046561.0558,22.447090705066728,15.431237792968773
0.25,6,2007_10,108884510224.30273,-1.8215869493807304,3.0975280761718977
0.25,8,2007_10,283254034216.0985,27.034574554318056,22.811364746093773
0.25,18,2007_10,156488914869.95016,21.83218690336855,14.348535156250023
0.25,6,2007_11,102207793043.87106,-1.7694201773052214,3.5805297851562727
0.25,8,2007_11,271734032367.56674,25.974105263844535,22.243859863281273
0.25,18,2007_11,151079997609.98276,19.89239031631206,13.179406738281273
0.25,6,2007_12,90026346123.56792,-1.3879105862998813,4.453271484375023
0.25,8,2007_12,263906912250.16803,24.953573589019072,21.798150634765648
0.25,18,2007_12,139768025001.47153,18.031353017613696,12.174676513671898
1,6,2004_01,14931783521522.596,-1.5337164408371677,5.988092041015648
1,8,2004_01,0.0,-273.15,21.908990478515648
1,18,2004_01,0.0,-273.15,11.737817382812523
1,6,2004_02,17696281672528.453,-1.5433869723474913,6.390435791015648
1,8,2004_02,0.0,-273.15,21.868737792968773
1,18,2004_02,0.0,-273.15,11.341577148437523
1,6,2004_03,8842487081394.434,-1.7624478678350215,5.889794921875023
1,8,2004_03,0.0,-273.15,21.904962158203148
1,18,2004_03,0.0,-273.15,11.257012939453148
1,6,2004_04,5692628005777.36,-1.835175451096859,5.025781250000023
1,8,2004_04,0.0,-273.15,22.187402343750023
1,18,2004_04,0.0,-273.15,11.585931396484398
1,6,2004_05,3642543310740.7983,-1.8423703243450404,4.236322021484398
1,8,2004_05,0.0,-273.15,22.447503662109398
1,18,2004_05,0.0,-273.15,12.332391357421898
1,6,2004_06,2176892919576.9822,-1.8244615517389207,3.6358886718750227
1,8,2004_06,1056992679.8128985,29.210995889560536,22.790490722656273
1,18,2004_06,910445272.4325371,21.431074197005046,13.786065673828148
1,6,2004_07,1625561394598.1538,-1.8294195132785944,3.2499938964843977
1,8,2004_07,10866251045951.844,28.9007972307906,23.289483642578148
1,18,2004_07,14870909058203.133,22.171447654774056,15.258477783203148
1,6,2004_08,1286786442728.232,-1.8267648776941883,3.0503173828125227
1,8,2004_08,10788045401470.871,28.618969922134795,23.545709228515648
1,18,2004_08,20236882413007.19,23.72032487582328,16.198602294921898
1,6,2004_09,1076671616082.8567,-1.8300852831548582,2.9968811035156477
1,8,2004_09,7432583084324.963,29.05301464491731,23.485925292968773
1,18,2004_09,11707548567224.77,23.013660268763033,15.575189208984398
1,6,2004_10,924855834998.9933,-1.8186465751499554,3.1438232421875227
1,8,2004_10,6956669950183.257,28.697331959789835,23.082971191406273
1,18,2004_10,7234685200515.861,21.456386185831775,14.526361083984398
1,6,2004_11,834590514426.0714,-1.7839934273670224,3.7059265136718977
1,8,2004_11,6173172658387.363,28.2083029474922,22.617822265625023
1,18,2004_11,4348454321274.621,19.19744199581453,13.361383056640648
1,6,2004_12,705285879171.7987,-1.1234001967529252,4.811242675781273
1,8,2004_12,5071719415944.549,27.290413439907127,22.245751953125023
1,18,2004_12,2623204944051.4497,17.203522437527454,12.422998046875023
1,6,2005_01,467595637317.8945,0.18595238978861062,5.996636962890648
1,8,2005_01,4004689245796.9106,26.336796168346837,21.975579833984398
1,18,2005_01,1458278889079.7925,15.77774544565466,11.729089355468773
1,6,2005_02,365817935686.9241,0.1210658278982919,6.427850341796898
1,8,2005_02,3380129391113.329,26.541610633640857,21.907922363281273
1,18,2005_02,896070106491.2336,14.903434870309127,11.361962890625023
1,6,2005_03,355043927133.8766,-1.3483103411858792,5.890496826171898
1,8,2005_03,3040898516051.563,27.001766152366713,22.052667236328148
